city_pop,job,dob,trans_date,trans_time,amt,merchant,customer_num_trans_1_day,customer_num_trans_7_day,customer_num_trans_30_day,trans_time_secs,trans_time_hrs,trans_time_is_night,trans_time_day,trans_date_is_weekend,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day,customer_txn_count,avg_amt_per_customer,merchant_txn_count,gender_M,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
5438,195,1978-06-26,2023-02-15,14:10:03,6.46,279,2,3,13,4629,6,0,2,0,59.66,10.98,9.26,1742.24,71395.13,965826.92,7,8,10,47,16,47.865,202,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1263321,294,1978-08-17,2023-02-18,20:35:00,50.48,26,1,1,6,61767,10,0,5,1,25.22,6.33,58.13,3238.25,90436.24,337591.45,2,4,17,34,25,72.86319999999999,152,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19736,380,1983-12-27,2022-12-22,14:33:21,35.8,573,0,5,14,11538,3,1,3,0,17.49,69.17,58.11,4350.98,37827.49,75338.15,0,13,20,14,20,68.874,141,True,True,False,False,False,False,False,False,False,False,False,False,False,False
15091,112,1995-10-28,2023-03-18,16:18:15,14.29,671,5,10,16,15086,5,0,5,1,86.9,52.64,9.76,2616.39,88819.44,474235.08,0,7,21,20,27,84.27222222222223,147,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2906700,593,2003-06-13,2023-01-23,17:36:00,8.75,91,6,7,13,80255,19,0,0,0,59.06,81.61,14.67,672.28,42249.83,780219.0,4,9,21,23,41,38.18463414634146,212,False,False,False,False,False,False,True,False,False,False,False,False,False,False
53134,496,1979-10-27,2023-03-31,19:28:34,34.5,338,6,9,18,80096,13,0,4,0,10.73,27.45,39.69,1934.18,98474.69,595051.6,0,1,3,30,28,104.10285714285715,137,False,False,False,False,False,False,False,False,False,False,True,False,False,False
105321,624,2002-10-01,2022-07-02,07:49:50,56.36,439,6,7,12,27547,21,1,5,1,44.58,32.11,8.12,3640.61,24786.17,950672.71,5,5,5,9,20,25.521,95,False,False,False,True,False,False,False,False,False,False,False,False,False,False
255354,596,1994-02-16,2022-07-06,08:36:58,189.15,678,3,7,14,65298,7,0,2,0,66.19,6.45,47.43,1972.94,22185.64,104461.22,7,14,19,31,6,91.58999999999999,166,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5030,580,1965-01-25,2022-12-14,13:31:39,57.08,171,1,6,12,22253,19,0,2,0,48.93,75.71,23.32,3632.18,29144.51,864960.84,7,12,13,48,11,50.51363636363636,125,True,False,False,False,False,True,False,False,False,False,False,False,False,False
55808,451,1993-10-09,2023-01-27,22:31:11,3.24,663,3,3,13,75078,23,1,4,0,56.32,58.51,27.51,3454.73,83277.99,871830.85,6,15,21,38,24,53.557500000000005,185,True,False,False,False,False,False,True,False,False,False,False,False,False,False
9630,446,1982-12-31,2022-12-18,18:21:10,25.13,566,4,7,12,45787,11,0,6,1,85.07,68.47,36.16,519.5,67661.88,995087.45,2,6,20,18,8,41.957499999999996,138,False,False,False,False,False,True,False,False,False,False,False,False,False,False
641349,605,1982-02-03,2022-07-15,07:18:24,76.2,328,5,6,15,34310,2,1,4,0,57.31,18.48,58.3,4902.65,11690.05,805012.05,2,6,18,19,10,35.839,185,True,False,False,False,True,False,False,False,False,False,False,False,False,False
493806,587,1947-08-17,2022-06-30,02:34:00,113.53,459,4,7,17,8260,10,0,3,0,60.1,20.47,67.56,496.29,33982.42,248968.27,7,13,22,33,14,66.075,208,False,False,False,False,True,False,False,False,False,False,False,False,False,False
105183,401,1996-01-11,2022-05-22,11:45:36,205.17,118,3,5,11,16154,16,0,6,1,8.26,43.29,5.59,1270.38,83330.03,541604.18,5,6,16,41,27,73.64074074074074,88,False,False,False,True,False,False,False,False,False,False,False,False,False,False
813980,291,1999-12-30,2023-04-12,19:52:19,2.57,114,5,10,19,25803,21,1,2,0,20.32,59.84,41.9,934.06,23073.89,81567.39,5,6,20,10,17,70.42176470588235,158,True,False,False,False,False,False,False,False,False,False,True,False,False,False
9228,519,1993-10-15,2022-11-04,16:34:54,25.03,32,4,9,18,58576,22,1,4,0,85.69,64.64,67.62,4840.47,9271.21,869202.08,4,9,10,16,14,51.46857142857142,211,True,False,False,False,False,False,False,False,False,False,False,False,True,False
697385,414,1976-02-18,2023-02-19,21:00:50,5.94,402,1,6,12,67037,1,1,6,1,63.12,52.31,19.15,2652.61,51471.62,934344.04,1,10,19,47,9,37.28888888888889,190,True,False,False,False,False,False,True,False,False,False,False,False,False,False
10896,531,1956-06-11,2022-11-13,11:04:37,96.47,476,3,5,13,57391,10,0,6,1,73.87,13.26,6.17,3650.18,7400.38,120128.79,6,13,17,38,11,55.64909090909091,168,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1022298,239,1989-02-18,2023-03-25,23:03:23,8.9,553,6,9,16,79455,0,1,5,1,36.32,88.55,31.27,4916.52,92325.91,760897.36,6,15,15,46,20,48.45,173,True,False,False,False,False,False,False,True,False,False,False,False,False,False
53217,134,1993-06-15,2022-08-12,04:12:09,44.32,384,1,4,9,76570,17,0,4,0,69.41,13.97,63.42,2918.0,74453.88,866308.04,6,14,16,50,23,55.65956521739131,132,False,False,False,False,False,False,False,False,False,True,False,False,False,False
90987,104,1940-03-20,2023-03-18,12:36:05,74.44,26,5,5,15,59304,17,0,5,1,59.79,77.45,32.78,1985.4,98832.27,815644.69,3,15,18,20,14,56.34142857142857,152,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2499,545,1930-03-30,2023-02-26,15:25:38,7.91,50,4,9,16,40873,13,0,6,1,72.63,36.97,50.13,2615.11,99816.69,158096.17,1,2,4,41,9,53.57222222222222,190,True,False,False,False,False,False,False,True,False,False,False,False,False,False
316665,118,1955-06-02,2023-04-02,12:41:08,139.55,489,4,8,17,44315,21,1,6,1,61.26,64.02,6.15,555.02,59967.55,928757.59,1,15,19,15,15,73.23266666666667,129,False,False,False,False,False,False,False,False,False,False,True,False,False,False
12629,74,1968-12-23,2022-05-20,02:42:33,8.72,522,3,8,13,54989,15,0,4,0,28.32,50.63,58.27,3714.98,1082.53,1095850.16,7,11,20,22,8,60.2875,177,False,False,True,False,False,False,False,False,False,False,False,False,False,False
49523,367,1946-11-29,2022-09-15,10:42:37,7.66,491,0,4,10,39131,8,0,3,0,81.65,24.97,45.24,3605.02,36852.53,206054.56,4,6,13,32,6,65.58833333333332,195,False,False,False,False,False,False,False,False,False,False,False,False,True,False
316948,440,1972-08-09,2022-12-16,23:26:35,190.42,253,1,3,10,50466,22,1,4,0,87.85,40.5,48.73,2951.14,62895.61,229225.5,2,15,21,44,12,66.96083333333333,119,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1737737,334,1999-04-15,2022-10-29,15:36:10,2.02,670,5,6,15,73112,13,0,5,1,64.47,5.53,49.74,3851.15,86446.11,1056046.3,7,14,20,27,19,27.75578947368421,195,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2383912,166,1992-04-15,2022-11-22,19:32:42,11.46,437,2,4,14,21600,4,0,1,0,57.46,16.04,42.33,1857.41,45020.67,698208.44,3,15,23,40,19,42.554736842105264,169,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3866,160,1985-03-24,2022-05-21,06:04:26,41.35,173,4,9,15,6867,10,0,5,1,33.12,67.18,2.22,534.7,53773.18,953836.14,0,10,10,33,29,132.2551724137931,115,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25346,50,1988-08-02,2022-06-27,01:22:54,68.89,584,1,3,11,40354,11,0,0,0,36.51,83.99,13.43,441.37,26771.44,449918.63,7,10,13,37,12,46.17416666666667,88,True,False,False,True,False,False,False,False,False,False,False,False,False,False
40689,528,1980-01-21,2022-12-13,12:33:59,26.93,541,0,5,10,61639,18,0,1,0,6.61,15.55,20.71,2333.02,31040.41,234610.53,2,4,17,15,23,41.60304347826087,155,True,True,False,False,False,False,False,False,False,False,False,False,False,False
112654,448,1992-05-15,2022-12-10,18:54:03,33.62,356,0,0,6,158,20,0,5,1,35.57,24.96,26.74,411.18,10173.06,159228.03,7,9,16,11,12,79.96083333333333,141,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9719,161,1993-10-26,2022-09-02,23:24:08,3.32,486,1,2,9,46101,15,0,4,0,70.72,39.77,33.65,4954.55,4667.64,829124.27,2,13,14,42,23,94.44,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5411,184,2001-10-11,2023-03-09,16:17:57,2.12,424,3,4,10,55971,12,0,3,0,25.32,8.97,43.08,4992.54,52148.47,706171.43,5,6,22,9,10,27.455000000000002,169,False,False,False,False,False,False,False,True,False,False,False,False,False,False
142488,75,1988-12-09,2023-03-21,16:20:00,30.0,519,3,3,8,68866,13,0,1,0,19.68,81.76,39.43,2414.62,72955.05,846910.72,0,3,13,23,24,92.5425,174,False,False,False,False,False,False,False,True,False,False,False,False,False,False
128125,404,1988-10-15,2023-02-04,12:43:36,33.43,164,0,0,6,52067,19,0,5,1,72.63,25.76,3.22,1229.8,24878.59,283133.12,4,14,20,37,18,87.87166666666667,170,False,False,False,False,False,False,True,False,False,False,False,False,False,False
87558,213,2008-05-10,2022-11-11,22:59:56,34.13,48,5,6,15,916,9,0,4,0,22.54,35.84,63.37,3468.33,31897.1,433235.62,6,6,8,46,24,60.57708333333334,195,True,False,False,False,False,False,False,False,False,False,False,False,True,False
158701,628,1959-07-31,2022-07-31,09:17:11,36.43,513,5,8,13,7031,8,0,6,1,20.6,12.04,4.06,1876.87,10256.75,968854.81,1,8,11,44,15,55.02866666666667,150,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3464,313,1991-07-11,2022-10-21,15:10:32,89.72,491,5,10,18,31522,10,0,4,0,73.52,15.49,11.69,1873.92,83657.11,302396.58,1,9,19,35,22,219.0727272727273,195,True,False,False,False,False,False,False,False,False,False,False,False,True,False
207224,560,1974-11-26,2022-06-13,09:48:39,9.54,578,5,9,14,24034,8,0,0,0,70.49,9.12,39.04,3590.28,64939.58,68103.45,1,2,6,48,10,25.55,95,True,False,False,True,False,False,False,False,False,False,False,False,False,False
229807,103,1993-07-30,2022-12-10,17:30:54,91.99,509,0,2,10,5057,12,0,5,1,28.26,43.31,36.42,4654.12,99792.15,372655.52,4,4,10,4,27,88.89888888888889,151,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10063,428,1986-05-20,2023-03-14,13:01:43,40.61,424,0,1,7,56464,1,1,1,0,22.04,30.13,64.67,4746.41,91130.3,779516.37,7,7,10,40,19,39.15736842105263,169,True,False,False,False,False,False,False,True,False,False,False,False,False,False
910148,252,1955-02-05,2022-12-29,15:04:37,146.15,413,4,4,9,465,20,0,3,0,46.92,61.18,41.76,1261.52,87191.68,211411.4,4,12,14,33,8,51.84,177,True,False,False,False,False,False,True,False,False,False,False,False,False,False
107897,572,1980-02-08,2022-11-29,17:14:53,1.76,0,3,5,11,60127,20,0,1,0,78.31,11.83,7.38,2744.85,2581.94,878320.29,5,6,22,24,14,158.68714285714285,151,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7230,394,1957-01-26,2022-07-18,00:47:55,113.93,196,0,5,13,62273,3,1,0,0,45.87,47.67,35.5,885.84,85875.42,460705.31,5,11,15,39,13,79.52307692307691,210,True,False,False,False,True,False,False,False,False,False,False,False,False,False
525713,87,1986-06-26,2022-11-09,13:57:07,140.76,17,2,3,8,66041,1,1,2,0,19.27,25.02,19.1,3372.05,15661.33,618289.28,5,15,21,35,17,115.96823529411763,182,True,False,False,False,False,False,False,False,False,False,False,False,True,False
30469,246,1948-02-26,2023-02-20,15:29:28,11.99,651,4,6,11,38107,14,0,0,0,36.72,57.03,45.27,3000.4,47684.45,278608.52,2,2,21,38,13,64.35230769230769,171,False,False,False,False,False,False,False,True,False,False,False,False,False,False
79310,318,1981-09-24,2022-09-16,14:58:16,4.02,687,2,3,8,40308,15,0,4,0,21.94,19.4,12.67,413.66,14261.6,305443.15,3,4,12,47,23,43.97521739130435,160,True,False,False,False,False,False,False,False,False,False,False,True,False,False
270712,416,2004-05-13,2023-01-06,17:32:37,12.54,223,5,5,10,33962,23,1,4,0,36.35,62.01,46.44,4991.95,52115.95,334122.88,5,9,21,38,27,98.62814814814816,119,True,False,False,False,False,True,False,False,False,False,False,False,False,False
67866,110,2004-01-14,2022-12-02,23:59:49,6.27,294,6,9,17,39197,2,1,4,0,84.92,37.79,52.96,3349.3,48838.51,138237.36,4,12,13,12,16,39.99875,130,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2906700,590,1989-05-14,2022-11-12,20:12:27,10.43,42,0,0,10,19171,20,0,5,1,56.23,71.61,3.18,3446.1,22657.78,511409.31,3,5,10,7,17,37.97,212,True,False,False,False,False,False,False,False,False,False,False,False,True,False
232625,149,2002-01-26,2022-06-11,00:52:34,64.34,497,4,7,15,50063,13,0,5,1,23.93,71.55,64.04,4324.34,28678.36,809568.63,7,14,20,24,9,31.215555555555554,161,True,False,True,False,False,False,False,False,False,False,False,False,False,False
158937,134,1979-02-09,2022-11-10,22:26:28,3.63,640,6,7,17,20341,13,0,3,0,4.32,39.19,29.12,1974.24,21451.83,670070.17,3,12,16,31,10,25.158,213,True,False,False,False,False,False,False,False,False,False,False,False,True,False
67468,491,1959-09-11,2023-04-13,17:55:51,4.75,371,6,10,16,4422,6,0,3,0,82.3,10.64,29.4,2382.8,34823.43,658778.21,5,12,17,18,13,90.01769230769231,134,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1312922,306,1978-02-10,2023-03-13,20:31:17,5.63,396,2,5,11,53729,3,1,0,0,11.87,58.22,28.19,4099.02,16121.99,628318.64,0,14,19,14,9,146.2433333333333,164,True,False,False,False,False,False,False,True,False,False,False,False,False,False
11831,507,1977-05-15,2023-03-18,16:17:58,9.6,651,0,2,9,16224,7,0,5,1,2.2,65.15,54.0,2406.31,83251.74,615452.3,7,12,12,18,14,37.56857142857143,171,True,False,False,False,False,False,False,True,False,False,False,False,False,False
183865,366,2001-02-18,2023-03-31,20:53:23,8.7,312,6,8,16,76166,10,0,4,0,44.86,74.13,5.95,4666.59,76767.12,1074215.13,1,6,18,21,25,28.2656,145,True,False,False,False,False,False,False,False,False,False,True,False,False,False
101543,163,1953-04-20,2022-10-07,02:16:06,6.85,310,0,4,13,37223,2,1,4,0,53.92,22.34,22.82,1243.14,23371.34,233439.89,5,8,15,23,9,42.986666666666665,203,False,False,False,False,False,False,False,False,False,False,False,False,True,False
27406,30,1997-12-08,2023-01-20,19:52:09,5.01,456,4,8,18,14901,14,0,4,0,42.44,60.12,28.44,1102.29,38501.56,380980.67,1,6,15,12,24,67.43416666666667,200,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5355,598,1985-07-09,2023-02-19,15:46:16,3.89,461,0,0,6,44890,17,0,6,1,64.3,86.96,54.72,2781.06,55525.05,757966.14,6,11,21,43,13,31.665384615384614,169,True,False,False,False,False,False,True,False,False,False,False,False,False,False
790689,177,1979-08-08,2022-08-27,14:49:55,1.29,630,4,6,14,82278,1,1,5,1,75.07,82.0,18.27,1982.22,26804.61,259045.93,0,4,6,26,36,107.08777777777777,138,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31796,94,1980-06-05,2022-07-30,01:17:37,89.69,298,4,5,10,11104,21,1,5,1,2.72,29.0,52.19,1117.04,13221.95,275327.3,2,3,3,13,9,80.31222222222222,143,False,False,False,False,False,False,False,False,False,True,False,False,False,False
255354,458,1935-02-01,2022-10-12,09:49:11,6.15,67,4,4,14,65313,20,0,2,0,12.83,83.64,32.35,307.81,17768.7,419403.12,2,3,4,10,7,82.93142857142857,208,True,False,False,False,False,False,False,False,False,False,False,False,True,False
121061,252,1976-02-24,2022-08-02,01:29:14,211.73,57,3,7,14,31123,22,1,1,0,12.01,69.63,53.63,4848.12,99707.76,994769.01,3,11,20,21,4,104.6475,134,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1022298,76,1937-01-04,2022-11-08,01:29:58,60.41,450,0,3,8,4634,5,0,1,0,37.97,18.61,6.2,2079.64,25774.38,1077408.65,3,8,10,23,8,66.55,137,False,False,False,False,False,False,False,False,False,False,False,False,False,False
887,13,1959-11-17,2023-01-01,21:22:14,5.64,148,4,4,11,43909,18,0,6,1,61.22,27.96,66.18,157.18,68751.14,1068273.57,7,11,20,27,10,122.732,185,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1526206,523,1932-06-07,2022-12-02,03:42:48,63.36,2,5,5,14,84785,12,0,4,0,24.48,58.18,51.39,4635.51,72785.22,691812.72,0,1,11,24,15,48.891333333333336,172,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29861,587,1968-12-18,2023-02-12,19:44:22,47.23,529,5,5,10,81696,3,1,6,1,11.65,14.14,3.17,4422.58,58768.58,160714.32,4,8,9,14,19,116.63157894736842,186,True,False,False,False,False,False,False,True,False,False,False,False,False,False
4619,342,2004-02-25,2022-07-31,17:14:08,4.39,245,0,1,7,32980,22,1,6,1,80.46,85.44,51.07,2998.37,16916.84,982174.63,2,6,11,37,32,71.37218750000001,93,True,False,False,False,False,False,False,False,True,False,False,False,False,False
16202,256,1999-02-01,2022-06-26,06:04:06,66.28,363,4,6,13,80233,19,0,6,1,66.52,63.21,68.17,1736.17,51469.36,822215.58,6,8,9,39,22,126.94272727272727,93,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5179,386,2001-09-26,2022-12-01,20:55:46,7.62,133,0,4,11,33679,0,1,3,0,25.04,85.33,24.55,3412.56,12467.17,177849.97,4,14,20,42,30,39.306000000000004,144,True,False,False,False,False,False,False,False,False,False,False,False,False,False
167967,323,1949-01-14,2023-04-29,21:28:48,54.68,261,3,7,15,29574,19,0,5,1,7.84,53.43,54.75,929.35,82731.36,980464.28,0,5,5,9,10,127.704,71,True,False,False,False,False,False,False,False,False,False,False,False,False,True
6749,30,1965-01-20,2022-06-21,00:06:56,4.71,494,2,6,16,67286,8,0,1,0,11.01,9.67,44.29,3461.35,81632.0,769743.38,7,9,21,49,7,73.85571428571428,176,True,False,False,False,True,False,False,False,False,False,False,False,False,False
375580,113,1941-08-15,2022-06-19,08:50:55,56.77,217,5,6,11,35105,13,0,6,1,69.79,58.0,7.63,379.59,95222.73,1008881.76,3,3,22,21,11,42.803636363636365,187,False,False,False,False,True,False,False,False,False,False,False,False,False,False
87558,609,1992-07-25,2022-05-08,02:33:05,37.94,119,1,5,15,5675,12,0,6,1,23.29,6.49,22.32,1019.66,64690.89,686573.69,7,13,13,35,20,138.743,163,False,False,True,False,False,False,False,False,False,False,False,False,False,False
163222,389,1936-04-16,2023-01-11,15:22:58,52.18,663,5,6,16,85042,8,0,2,0,44.06,44.16,5.63,647.1,72492.77,692171.43,7,11,16,43,10,44.872,185,False,False,False,False,False,False,True,False,False,False,False,False,False,False
51334,515,1947-05-31,2022-06-03,07:55:19,70.25,522,3,3,12,4572,8,0,4,0,40.32,31.5,36.41,380.11,73837.95,326687.69,4,10,16,48,4,35.235,177,True,False,True,False,False,False,False,False,False,False,False,False,False,False
27179,29,1993-06-08,2022-12-18,19:54:39,6.9,628,6,8,15,51782,11,0,6,1,62.56,24.45,17.28,1473.18,29535.8,975438.89,5,15,15,45,25,89.512,107,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11842,108,2002-09-28,2022-12-26,17:32:04,8.6,138,3,6,14,83657,23,1,0,0,64.64,77.0,51.96,2361.7,9608.12,30435.94,5,9,18,35,7,61.75,117,False,False,False,False,False,True,False,False,False,False,False,False,False,False
211523,375,2001-11-02,2023-01-15,16:28:51,249.49,305,6,6,13,66644,11,0,6,1,26.2,83.2,53.45,4048.09,23520.46,58273.23,0,10,13,22,8,70.75,144,False,False,False,False,False,True,False,False,False,False,False,False,False,False
167182,310,1984-08-19,2022-11-20,22:54:34,10.88,266,5,5,14,65950,0,1,6,1,32.5,33.92,21.29,2123.31,96076.81,783271.14,4,10,14,24,21,67.60952380952381,136,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9091,496,1989-08-28,2022-05-28,07:28:29,90.41,578,6,6,12,47757,5,0,5,1,61.81,25.57,64.16,3310.67,18858.33,742320.88,1,12,19,29,20,79.63250000000001,95,False,False,False,True,False,False,False,False,False,False,False,False,False,False
697385,111,1981-10-22,2022-11-18,13:02:54,78.19,151,2,5,12,72169,5,0,4,0,11.62,73.09,50.55,3264.59,98684.51,139199.88,2,14,16,48,21,52.535714285714285,162,True,False,False,False,False,False,False,False,False,False,False,False,False,False
45923,143,1993-02-20,2023-03-11,17:56:09,82.89,192,3,3,12,3692,9,0,5,1,20.36,23.55,55.11,4142.44,2753.47,73784.39,6,14,23,46,7,64.67857142857143,181,False,False,False,False,False,False,False,True,False,False,False,False,False,False
